Index 1 Population 0 Rate 0.105263 Fixes 0 Provisional 2 8 9 Removed 0 Population 1 Rate 0.130435 Fixes 6 0 1 2 3 4 7 Provisional 1 5 Removed 1 Likelihood -16.2587
Index 2 Population 0 Rate 0.0526318 Fixes 0 Provisional 2 8 9 Removed 1 Population 1 Rate 0.152174 Fixes 6 0 1 2 3 4 7 Provisional 1 5 Removed 0 Likelihood -15.5118
Index 3 Population 0 Rate 0.0526315 Fixes 0 Provisional 2 8 9 Removed 1 Population 1 Rate 0.130435 Fixes 6 0 1 2 3 4 7 Provisional 1 5 Removed 1 Likelihood -17.5269
Index 4 Population 0 Rate 9.15683e-09 Fixes 0 Provisional 2 8 9 Removed 2 Population 1 Rate 0.152152 Fixes 6 0 1 2 3 4 7 Provisional 1 5 Removed 0 Likelihood -16.7799
Index 5 Population 0 Rate 1.86823e-10 Fixes 0 Provisional 2 8 9 Removed 2 Population 1 Rate 0.130447 Fixes 6 0 1 2 3 4 7 Provisional 1 5 Removed 1 Likelihood -18.795
Index 0 Population 0 Rate 0.315788 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 0 Population 1 Rate 0.0652177 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -10.9161
Index 1 Population 0 Rate 0.315789 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 0 Population 1 Rate 0.0434785 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -11.9699
Index 2 Population 0 Rate 0.263158 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0652174 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -12.4027
Index 3 Population 0 Rate 0.263159 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0434783 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -13.4566
Index 4 Population 0 Rate 0.210527 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0652173 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -14.5635
Index 5 Population 0 Rate 0.210527 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0434781 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -15.6173
Index 6 Population 0 Rate 0.157894 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0652176 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -17.1002
Index 7 Population 0 Rate 0.157896 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0434783 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -18.154
Index 8 Population 0 Rate 0.105262 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.0652175 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -19.8725
Index 9 Population 0 Rate 0.105263 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.043478 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -20.9263
Index 10 Population 0 Rate 0.0526312 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.0652174 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -22.7501
